x,y,plateId,oceanic,isPolar,elevation
248,33,1,0,0,0
249,33,1,0,0,0
250,33,1,0,0,0
251,33,1,0,0,0
252,33,1,0,0,0
253,33,1,0,0,0
254,33,1,0,0,0
255,33,1,0,0,0
256,33,1,0,0,0
257,33,1,0,0,0
258,33,1,0,0,0
259,33,1,0,0,0
260,33,1,0,0,0
261,33,1,0,0,0
262,33,1,0,0,0
263,33,1,0,0,0
264,33,1,0,0,0
265,33,1,0,0,0
266,33,1,0,0,0
267,33,1,0,0,0
268,33,1,0,0,0
269,33,1,0,0,0
270,33,1,0,0,0
271,33,1,0,0,0
272,33,3,0,0,0
273,33,3,0,0,0
274,33,3,0,0,0
275,33,3,0,0,0
276,33,3,0,0,0
277,33,3,0,0,0
278,33,3,0,0,0
279,33,3,0,0,0
280,33,3,0,0,0
281,33,3,0,0,0
282,33,3,0,0,0
283,33,3,0,0,0
284,33,3,0,0,0
285,33,3,0,0,0
286,33,3,0,0,0
287,33,3,0,0,0
288,33,3,0,0,0
289,33,3,0,0,0
290,33,3,0,0,0
291,33,3,0,0,0
292,33,3,0,0,0
293,33,3,0,0,0
294,33,3,0,0,0
295,33,3,0,0,0
296,33,3,0,0,0
297,33,3,0,0,0
298,33,3,0,0,0
299,33,3,0,0,0
300,33,3,0,0,0
301,33,3,0,0,0
302,33,3,0,0,0
303,33,3,0,0,0
304,33,3,0,0,0
305,33,3,0,0,0
306,33,3,0,0,0
307,33,3,0,0,0
308,33,3,0,0,0
309,33,3,0,0,0
310,33,3,0,0,0
311,33,3,0,0,0
312,33,3,0,0,0
313,33,3,0,0,0
314,33,3,0,0,0
315,33,3,0,0,0
316,33,3,0,0,0
317,33,3,0,0,0
318,33,3,0,0,0
319,33,3,0,0,0
320,33,3,0,0,0
321,33,3,0,0,0
322,33,3,0,0,0
323,33,3,0,0,0
324,33,3,0,0,0
325,33,3,0,0,0
326,33,3,0,0,0
327,33,3,0,0,0
328,33,3,0,0,0
329,33,3,0,0,0
330,33,3,0,0,0
331,33,3,0,0,0
332,33,3,0,0,0
333,33,3,0,0,0
334,33,3,0,0,0
335,33,3,0,0,0
336,33,3,0,0,0
337,33,3,0,0,0
338,33,3,0,0,0
339,33,3,0,0,0
340,33,3,0,0,0
341,33,3,0,0,0
342,33,3,0,0,0
343,33,3,0,0,0
344,33,3,0,0,0
345,33,3,0,0,0
346,33,3,0,0,0
347,33,3,0,0,0
348,33,3,0,0,0
349,33,3,0,0,0
350,33,3,0,0,0
351,33,3,0,0,0
352,33,3,0,0,0
353,33,3,0,0,0
354,33,3,0,0,0
355,33,3,0,0,0
356,33,3,0,0,0
357,33,3,0,0,0
358,33,3,0,0,0
359,33,3,0,0,0
360,33,3,0,0,0
361,33,3,0,0,0
362,33,3,0,0,0
363,33,3,0,0,0
364,33,3,0,0,0
365,33,8,1,0,0
366,33,8,1,0,0
367,33,8,1,0,0
368,33,8,1,0,0
369,33,8,1,0,0
370,33,8,1,0,0
371,33,8,1,0,0
372,33,8,1,0,0
373,33,8,1,0,0
374,33,8,1,0,0
375,33,8,1,0,0
376,33,8,1,0,0
377,33,8,1,0,0
378,33,8,1,0,0
379,33,8,1,0,0
380,33,8,1,0,0
381,33,8,1,0,0
382,33,8,1,0,0
383,33,8,1,0,0
384,33,8,1,0,0
385,33,8,1,0,0
386,33,8,1,0,0
387,33,8,1,0,0
388,33,8,1,0,0
389,33,8,1,0,0
390,33,8,1,0,0
391,33,8,1,0,0
392,33,8,1,0,0
393,33,8,1,0,0
394,33,8,1,0,0
395,33,8,1,0,0
396,33,8,1,0,0
397,33,8,1,0,0
398,33,8,1,0,0
399,33,8,1,0,0
400,33,8,1,0,0
401,33,8,1,0,0
402,33,8,1,0,0
403,33,8,1,0,0
404,33,8,1,0,0
405,33,8,1,0,0
406,33,8,1,0,0
407,33,8,1,0,0
408,33,8,1,0,0
409,33,8,1,0,0
410,33,8,1,0,0
411,33,8,1,0,0
412,33,8,1,0,0
413,33,8,1,0,0
414,33,8,1,0,0
415,33,8,1,0,0
416,33,8,1,0,0
417,33,8,1,0,0
418,33,8,1,0,0
419,33,8,1,0,0
420,33,8,1,0,0
421,33,8,1,0,0
422,33,8,1,0,0
423,33,8,1,0,0
424,33,8,1,0,0
425,33,8,1,0,0
426,33,8,1,0,0
427,33,8,1,0,0
428,33,8,1,0,0
429,33,8,1,0,0
430,33,8,1,0,0
431,33,8,1,0,0
432,33,8,1,0,0
433,33,8,1,0,0
434,33,8,1,0,0
435,33,8,1,0,0
436,33,8,1,0,0
437,33,8,1,0,0
438,33,8,1,0,0
439,33,8,1,0,0
440,33,8,1,0,0
441,33,8,1,0,0
442,33,8,1,0,0
443,33,8,1,0,0
444,33,8,1,0,0
445,33,8,1,0,0
446,33,8,1,0,0
447,33,8,1,0,0
448,33,8,1,0,0
449,33,8,1,0,0
450,33,8,1,0,0
451,33,8,1,0,0
452,33,8,1,0,0
453,33,8,1,0,0
454,33,8,1,0,0
455,33,8,1,0,0
456,33,8,1,0,0
457,33,8,1,0,0
458,33,8,1,0,0
459,33,8,1,0,0
460,33,8,1,0,0
461,33,8,1,0,0
462,33,8,1,0,0
463,33,8,1,0,0
464,33,8,1,0,0
465,33,8,1,0,0
466,33,8,1,0,0
467,33,8,1,0,0
468,33,8,1,0,0
469,33,8,1,0,0
470,33,8,1,0,0
471,33,8,1,0,0
472,33,8,1,0,0
473,33,8,1,0,0
474,33,8,1,0,0
475,33,8,1,0,0
476,33,8,1,0,0
477,33,8,1,0,0
478,33,8,1,0,0
479,33,8,1,0,0
480,33,8,1,0,0
481,33,8,1,0,0
482,33,8,1,0,0
483,33,8,1,0,0
484,33,8,1,0,0
485,33,8,1,0,0
486,33,8,1,0,0
487,33,8,1,0,0
488,33,8,1,0,0
489,33,8,1,0,0
490,33,8,1,0,0
491,33,8,1,0,0
492,33,8,1,0,0
493,33,8,1,0,0
494,33,8,1,0,0
495,33,8,1,0,0
496,33,8,1,0,0
497,33,8,1,0,0
498,33,8,1,0,0
499,33,8,1,0,0
500,33,8,1,0,0
501,33,8,1,0,0
502,33,8,1,0,0
503,33,8,1,0,0
504,33,8,1,0,0
505,33,8,1,0,0
506,33,8,1,0,0
507,33,8,1,0,0
508,33,8,1,0,0
509,33,8,1,0,0
510,33,8,1,0,0
511,33,8,1,0,0
0,34,7,0,0,0
1,34,7,0,0,0
2,34,7,0,0,0
3,34,7,0,0,0
4,34,7,0,0,0
5,34,7,0,0,0
6,34,7,0,0,0
7,34,7,0,0,0
8,34,7,0,0,0
9,34,7,0,0,0
10,34,7,0,0,0
11,34,7,0,0,0
12,34,7,0,0,0
13,34,7,0,0,0
14,34,7,0,0,0
15,34,7,0,0,0
16,34,7,0,0,0
17,34,7,0,0,0
18,34,7,0,0,0
19,34,7,0,0,0
20,34,7,0,0,0
21,34,7,0,0,0
22,34,7,0,0,0
23,34,7,0,0,0
24,34,7,0,0,0
25,34,7,0,0,0
26,34,7,0,0,0
27,34,7,0,0,0
28,34,7,0,0,0
29,34,7,0,0,0
30,34,7,0,0,0
31,34,7,0,0,0
32,34,7,0,0,0
33,34,7,0,0,0
34,34,7,0,0,0
35,34,7,0,0,0
36,34,7,0,0,0
37,34,7,0,0,0
38,34,7,0,0,0
39,34,7,0,0,0
40,34,7,0,0,0
41,34,7,0,0,0
42,34,7,0,0,0
43,34,7,0,0,0
44,34,7,0,0,0
45,34,7,0,0,0
46,34,7,0,0,0
47,34,7,0,0,0
48,34,7,0,0,0
49,34,7,0,0,0
50,34,7,0,0,0
51,34,7,0,0,0
52,34,7,0,0,0
53,34,7,0,0,0
54,34,7,0,0,0
55,34,7,0,0,0
56,34,7,0,0,0
57,34,7,0,0,0
58,34,7,0,0,0
59,34,7,0,0,0
60,34,7,0,0,0
61,34,7,0,0,0
62,34,7,0,0,0
63,34,7,0,0,0
64,34,7,0,0,0
65,34,7,0,0,0
66,34,7,0,0,0
67,34,7,0,0,0
68,34,7,0,0,0
69,34,7,0,0,0
70,34,7,0,0,0
71,34,7,0,0,0
72,34,7,0,0,0
73,34,7,0,0,0
74,34,7,0,0,0
75,34,7,0,0,0
76,34,7,0,0,0
77,34,7,0,0,0
78,34,7,0,0,0
79,34,7,0,0,0
80,34,7,0,0,0
81,34,7,0,0,0
82,34,7,0,0,0
83,34,7,0,0,0
84,34,7,0,0,0
85,34,7,0,0,0
86,34,7,0,0,0
87,34,7,0,0,0
88,34,7,0,0,0
89,34,7,0,0,0
90,34,7,0,0,0
91,34,7,0,0,0
92,34,7,0,0,0
93,34,7,0,0,0
94,34,7,0,0,0
95,34,7,0,0,0
96,34,7,0,0,0
97,34,7,0,0,0
98,34,7,0,0,0
99,34,7,0,0,0
100,34,7,0,0,0
101,34,7,0,0,0
102,34,7,0,0,0
103,34,7,0,0,0
104,34,7,0,0,0
105,34,7,0,0,0
106,34,7,0,0,0
107,34,7,0,0,0
108,34,7,0,0,0
109,34,7,0,0,0
110,34,7,0,0,0
111,34,7,0,0,0
112,34,7,0,0,0
113,34,7,0,0,0
114,34,7,0,0,0
115,34,7,0,0,0
116,34,7,0,0,0
117,34,7,0,0,0
118,34,7,0,0,0
119,34,7,0,0,0
120,34,7,0,0,0
121,34,7,0,0,0
122,34,7,0,0,0
123,34,7,0,0,0
124,34,7,0,0,0
125,34,7,0,0,0
126,34,7,0,0,0
127,34,7,0,0,0
128,34,7,0,0,0
129,34,7,0,0,0
130,34,7,0,0,0
131,34,7,0,0,0
132,34,7,0,0,0
133,34,7,0,0,0
134,34,7,0,0,0
135,34,7,0,0,0
136,34,7,0,0,0
137,34,7,0,0,0
138,34,7,0,0,0
139,34,7,0,0,0
140,34,7,0,0,0
141,34,7,0,0,0
142,34,7,0,0,0
143,34,1,0,0,0
144,34,1,0,0,0
145,34,1,0,0,0
146,34,1,0,0,0
147,34,1,0,0,0
148,34,1,0,0,0
149,34,1,0,0,0
150,34,1,0,0,0
151,34,1,0,0,0
152,34,1,0,0,0
153,34,1,0,0,0
154,34,1,0,0,0
155,34,1,0,0,0
156,34,1,0,0,0
157,34,1,0,0,0
158,34,1,0,0,0
159,34,1,0,0,0
160,34,1,0,0,0
161,34,1,0,0,0
162,34,1,0,0,0
163,34,1,0,0,0
164,34,1,0,0,0
165,34,1,0,0,0
166,34,1,0,0,0
167,34,1,0,0,0
168,34,1,0,0,0
169,34,1,0,0,0
170,34,1,0,0,0
171,34,1,0,0,0
172,34,1,0,0,0
173,34,1,0,0,0
174,34,1,0,0,0
175,34,1,0,0,0
176,34,1,0,0,0
177,34,1,0,0,0
178,34,1,0,0,0
179,34,1,0,0,0
180,34,1,0,0,0
181,34,1,0,0,0
182,34,1,0,0,0
183,34,1,0,0,0
184,34,1,0,0,0
185,34,1,0,0,0
186,34,1,0,0,0
187,34,1,0,0,0
188,34,1,0,0,0
189,34,1,0,0,0
190,34,1,0,0,0
191,34,1,0,0,0
192,34,1,0,0,0
193,34,1,0,0,0
194,34,1,0,0,0
195,34,1,0,0,0
196,34,1,0,0,0
197,34,1,0,0,0
198,34,1,0,0,0
199,34,1,0,0,0
200,34,1,0,0,0
201,34,1,0,0,0
202,34,1,0,0,0
203,34,1,0,0,0
204,34,1,0,0,0
205,34,1,0,0,0
206,34,1,0,0,0
207,34,1,0,0,0
208,34,1,0,0,0
209,34,1,0,0,0
210,34,1,0,0,0
211,34,1,0,0,0
212,34,1,0,0,0
213,34,1,0,0,0
214,34,1,0,0,0
215,34,1,0,0,0
216,34,1,0,0,0
217,34,1,0,0,0
218,34,1,0,0,0
219,34,1,0,0,0
220,34,1,0,0,0
221,34,1,0,0,0
222,34,1,0,0,0
223,34,1,0,0,0
224,34,1,0,0,0
225,34,1,0,0,0
226,34,1,0,0,0
227,34,1,0,0,0
228,34,1,0,0,0
229,34,1,0,0,0
230,34,1,0,0,0
231,34,1,0,0,0
232,34,1,0,0,0
233,34,1,0,0,0
234,34,1,0,0,0
235,34,1,0,0,0
236,34,1,0,0,0
237,34,1,0,0,0
238,34,1,0,0,0
239,34,1,0,0,0
240,34,1,0,0,0
241,34,1,0,0,0
242,34,1,0,0,0
243,34,1,0,0,0
244,34,1,0,0,0
245,34,1,0,0,0
246,34,1,0,0,0
247,34,1,0,0,0
248,34,1,0,0,0
249,34,1,0,0,0
250,34,1,0,0,0
251,34,1,0,0,0
252,34,1,0,0,0
253,34,1,0,0,0
254,34,1,0,0,0
255,34,1,0,0,0
256,34,1,0,0,0
257,34,1,0,0,0
258,34,1,0,0,0
259,34,1,0,0,0
260,34,1,0,0,0
261,34,1,0,0,0
262,34,1,0,0,0
263,34,1,0,0,0
264,34,1,0,0,0
265,34,1,0,0,0
266,34,1,0,0,0
267,34,1,0,0,0
268,34,1,0,0,0
269,34,1,0,0,0
270,34,1,0,0,0
271,34,1,0,0,0
272,34,3,0,0,0
273,34,3,0,0,0
274,34,3,0,0,0
275,34,3,0,0,0
276,34,3,0,0,0
277,34,3,0,0,0
278,34,3,0,0,0
279,34,3,0,0,0
280,34,3,0,0,0
281,34,3,0,0,0
282,34,3,0,0,0
283,34,3,0,0,0
284,34,3,0,0,0
285,34,3,0,0,0
286,34,3,0,0,0
287,34,3,0,0,0
288,34,3,0,0,0
289,34,3,0,0,0
290,34,3,0,0,0
291,34,3,0,0,0
292,34,3,0,0,0
293,34,3,0,0,0
294,34,3,0,0,0
295,34,3,0,0,0
296,34,3,0,0,0
297,34,3,0,0,0
298,34,3,0,0,0
299,34,3,0,0,0
300,34,3,0,0,0
301,34,3,0,0,0
302,34,3,0,0,0
303,34,3,0,0,0
304,34,3,0,0,0
305,34,3,0,0,0
306,34,3,0,0,0
307,34,3,0,0,0
308,34,3,0,0,0
309,34,3,0,0,0
310,34,3,0,0,0
311,34,3,0,0,0
312,34,3,0,0,0
313,34,3,0,0,0
314,34,3,0,0,0
315,34,3,0,0,0
316,34,3,0,0,0
317,34,3,0,0,0
318,34,3,0,0,0
319,34,3,0,0,0
320,34,3,0,0,0
321,34,3,0,0,0
322,34,3,0,0,0
323,34,3,0,0,0
324,34,3,0,0,0
325,34,3,0,0,0
326,34,3,0,0,0
327,34,3,0,0,0
328,34,3,0,0,0
329,34,3,0,0,0
330,34,3,0,0,0
331,34,3,0,0,0
332,34,3,0,0,0
333,34,3,0,0,0
334,34,3,0,0,0
335,34,3,0,0,0
336,34,3,0,0,0
337,34,3,0,0,0
338,34,3,0,0,0
339,34,3,0,0,0
340,34,3,0,0,0
341,34,3,0,0,0
342,34,3,0,0,0
343,34,3,0,0,0
344,34,3,0,0,0
345,34,3,0,0,0
346,34,3,0,0,0
347,34,3,0,0,0
348,34,3,0,0,0
349,34,3,0,0,0
350,34,3,0,0,0
351,34,3,0,0,0
352,34,3,0,0,0
353,34,3,0,0,0
354,34,3,0,0,0
355,34,3,0,0,0
356,34,3,0,0,0
357,34,3,0,0,0
358,34,3,0,0,0
359,34,3,0,0,0
360,34,3,0,0,0
361,34,3,0,0,0
362,34,3,0,0,0
363,34,3,0,0,0
364,34,3,0,0,0
365,34,8,1,0,0
366,34,8,1,0,0
367,34,8,1,0,0
368,34,8,1,0,0
369,34,8,1,0,0
370,34,8,1,0,0
371,34,8,1,0,0
372,34,8,1,0,0
373,34,8,1,0,0
374,34,8,1,0,0
375,34,8,1,0,0
376,34,8,1,0,0
377,34,8,1,0,0
378,34,8,1,0,0
379,34,8,1,0,0
380,34,8,1,0,0
381,34,8,1,0,0
382,34,8,1,0,0
383,34,8,1,0,0
384,34,8,1,0,0
385,34,8,1,0,0
386,34,8,1,0,0
387,34,8,1,0,0
388,34,8,1,0,0
389,34,8,1,0,0
390,34,8,1,0,0
391,34,8,1,0,0
392,34,8,1,0,0
393,34,8,1,0,0
394,34,8,1,0,0
395,34,8,1,0,0
396,34,8,1,0,0
397,34,8,1,0,0
398,34,8,1,0,0
399,34,8,1,0,0
400,34,8,1,0,0
401,34,8,1,0,0
402,34,8,1,0,0
403,34,8,1,0,0
404,34,8,1,0,0
405,34,8,1,0,0
406,34,8,1,0,0
407,34,8,1,0,0
408,34,8,1,0,0
409,34,8,1,0,0
410,34,8,1,0,0
411,34,8,1,0,0
412,34,8,1,0,0
413,34,8,1,0,0
414,34,8,1,0,0
415,34,8,1,0,0
416,34,8,1,0,0
417,34,8,1,0,0
418,34,8,1,0,0
419,34,8,1,0,0
420,34,8,1,0,0
421,34,8,1,0,0
422,34,8,1,0,0
423,34,8,1,0,0
424,34,8,1,0,0
425,34,8,1,0,0
426,34,8,1,0,0
427,34,8,1,0,0
428,34,8,1,0,0
429,34,8,1,0,0
430,34,8,1,0,0
431,34,8,1,0,0
432,34,8,1,0,0
433,34,8,1,0,0
434,34,8,1,0,0
435,34,8,1,0,0
436,34,8,1,0,0
437,34,8,1,0,0
438,34,8,1,0,0
439,34,8,1,0,0
440,34,8,1,0,0
441,34,8,1,0,0
442,34,8,1,0,0
443,34,8,1,0,0
444,34,8,1,0,0
445,34,8,1,0,0
446,34,8,1,0,0
447,34,8,1,0,0
448,34,8,1,0,0
449,34,8,1,0,0
450,34,8,1,0,0
451,34,8,1,0,0
452,34,8,1,0,0
453,34,8,1,0,0
454,34,8,1,0,0
455,34,8,1,0,0
456,34,8,1,0,0
457,34,8,1,0,0
458,34,8,1,0,0
459,34,8,1,0,0
460,34,8,1,0,0
461,34,8,1,0,0
462,34,8,1,0,0
463,34,8,1,0,0
464,34,8,1,0,0
465,34,8,1,0,0
466,34,8,1,0,0
467,34,8,1,0,0
468,34,8,1,0,0
469,34,8,1,0,0
470,34,8,1,0,0
471,34,8,1,0,0
472,34,8,1,0,0
473,34,8,1,0,0
474,34,8,1,0,0
475,34,8,1,0,0
476,34,8,1,0,0
477,34,8,1,0,0
478,34,8,1,0,0
479,34,8,1,0,0
480,34,8,1,0,0
481,34,8,1,0,0
482,34,8,1,0,0
483,34,8,1,0,0
484,34,8,1,0,0
485,34,8,1,0,0
486,34,8,1,0,0
487,34,8,1,0,0
488,34,8,1,0,0
489,34,8,1,0,0
490,34,8,1,0,0
491,34,8,1,0,0
492,34,8,1,0,0
493,34,8,1,0,0
494,34,8,1,0,0
495,34,8,1,0,0
496,34,8,1,0,0
497,34,8,1,0,0
498,34,8,1,0,0
499,34,8,1,0,0
500,34,8,1,0,0
501,34,8,1,0,0
502,34,8,1,0,0
503,34,8,1,0,0
504,34,8,1,0,0
505,34,8,1,0,0
506,34,8,1,0,0
507,34,8,1,0,0
508,34,8,1,0,0
509,34,8,1,0,0
510,34,8,1,0,0
511,34,8,1,0,0
0,35,7,0,0,0
1,35,7,0,0,0
2,35,7,0,0,0
3,35,7,0,0,0
4,35,7,0,0,0
5,35,7,0,0,0
6,35,7,0,0,0
7,35,7,0,0,0
8,35,7,0,0,0
9,35,7,0,0,0
10,35,7,0,0,0
11,35,7,0,0,0
12,35,7,0,0,0
13,35,7,0,0,0
14,35,7,0,0,0
15,35,7,0,0,0
16,35,7,0,0,0
17,35,7,0,0,0
18,35,7,0,0,0
19,35,7,0,0,0
20,35,7,0,0,0
21,35,7,0,0,0
22,35,7,0,0,0
23,35,7,0,0,0
24,35,7,0,0,0
25,35,7,0,0,0
26,35,7,0,0,0
27,35,7,0,0,0
28,35,7,0,0,0
29,35,7,0,0,0
30,35,7,0,0,0
31,35,7,0,0,0
32,35,7,0,0,0
33,35,7,0,0,0
34,35,7,0,0,0
35,35,7,0,0,0
36,35,7,0,0,0
37,35,7,0,0,0
38,35,7,0,0,0
39,35,7,0,0,0
40,35,7,0,0,0
41,35,7,0,0,0
42,35,7,0,0,0
43,35,7,0,0,0
44,35,7,0,0,0
45,35,7,0,0,0
46,35,7,0,0,0
47,35,7,0,0,0
48,35,7,0,0,0
49,35,7,0,0,0
50,35,7,0,0,0
51,35,7,0,0,0
52,35,7,0,0,0
53,35,7,0,0,0
54,35,7,0,0,0
55,35,7,0,0,0
56,35,7,0,0,0
57,35,7,0,0,0
58,35,7,0,0,0
59,35,7,0,0,0
60,35,7,0,0,0
61,35,7,0,0,0
62,35,7,0,0,0
63,35,7,0,0,0
64,35,7,0,0,0
65,35,7,0,0,0
66,35,7,0,0,0
67,35,7,0,0,0
68,35,7,0,0,0
69,35,7,0,0,0
70,35,7,0,0,0
71,35,7,0,0,0
72,35,7,0,0,0
73,35,7,0,0,0
74,35,7,0,0,0
75,35,7,0,0,0
76,35,7,0,0,0
77,35,7,0,0,0
78,35,7,0,0,0
79,35,7,0,0,0
80,35,7,0,0,0
81,35,7,0,0,0
82,35,7,0,0,0
83,35,7,0,0,0
84,35,7,0,0,0
85,35,7,0,0,0
86,35,7,0,0,0
87,35,7,0,0,0
88,35,7,0,0,0
89,35,7,0,0,0
90,35,7,0,0,0
91,35,7,0,0,0
92,35,7,0,0,0
93,35,7,0,0,0
94,35,7,0,0,0
95,35,7,0,0,0
96,35,7,0,0,0
97,35,7,0,0,0
98,35,7,0,0,0
99,35,7,0,0,0
100,35,7,0,0,0
101,35,7,0,0,0
102,35,7,0,0,0
103,35,7,0,0,0
104,35,7,0,0,0
105,35,7,0,0,0
106,35,7,0,0,0
107,35,7,0,0,0
108,35,7,0,0,0
109,35,7,0,0,0
110,35,7,0,0,0
111,35,7,0,0,0
112,35,7,0,0,0
113,35,7,0,0,0
114,35,7,0,0,0
115,35,7,0,0,0
116,35,7,0,0,0
117,35,7,0,0,0
118,35,7,0,0,0
119,35,7,0,0,0
120,35,7,0,0,0
121,35,7,0,0,0
122,35,7,0,0,0
123,35,7,0,0,0
124,35,7,0,0,0
125,35,7,0,0,0
126,35,7,0,0,0
127,35,7,0,0,0
128,35,7,0,0,0
129,35,7,0,0,0
130,35,7,0,0,0
131,35,7,0,0,0
132,35,7,0,0,0
133,35,7,0,0,0
134,35,7,0,0,0
135,35,7,0,0,0
136,35,7,0,0,0
137,35,7,0,0,0
138,35,7,0,0,0
139,35,7,0,0,0
140,35,7,0,0,0
141,35,7,0,0,0
142,35,7,0,0,0
143,35,1,0,0,0
144,35,1,0,0,0
145,35,1,0,0,0
146,35,1,0,0,0
147,35,1,0,0,0
148,35,1,0,0,0
149,35,1,0,0,0
150,35,1,0,0,0
151,35,1,0,0,0
152,35,1,0,0,0
153,35,1,0,0,0
154,35,1,0,0,0
155,35,1,0,0,0
156,35,1,0,0,0
157,35,1,0,0,0
158,35,1,0,0,0
159,35,1,0,0,0
160,35,1,0,0,0
161,35,1,0,0,0
162,35,1,0,0,0
163,35,1,0,0,0
164,35,1,0,0,0
165,35,1,0,0,0
166,35,1,0,0,0
167,35,1,0,0,0
168,35,1,0,0,0
169,35,1,0,0,0
170,35,1,0,0,0
171,35,1,0,0,0
172,35,1,0,0,0
173,35,1,0,0,0
174,35,1,0,0,0
175,35,1,0,0,0
176,35,1,0,0,0
177,35,1,0,0,0
178,35,1,0,0,0
179,35,1,0,0,0
180,35,1,0,0,0
181,35,1,0,0,0
182,35,1,0,0,0
183,35,1,0,0,0
184,35,1,0,0,0
185,35,1,0,0,0
186,35,1,0,0,0
187,35,1,0,0,0
188,35,1,0,0,0
189,35,1,0,0,0
190,35,1,0,0,0
191,35,1,0,0,0
192,35,1,0,0,0
193,35,1,0,0,0
194,35,1,0,0,0
195,35,1,0,0,0
196,35,1,0,0,0
197,35,1,0,0,0
198,35,1,0,0,0
199,35,1,0,0,0
200,35,1,0,0,0
201,35,1,0,0,0
202,35,1,0,0,0
203,35,1,0,0,0
204,35,1,0,0,0
205,35,1,0,0,0
206,35,1,0,0,0
207,35,1,0,0,0
208,35,1,0,0,0
209,35,1,0,0,0
210,35,1,0,0,0
211,35,1,0,0,0
212,35,1,0,0,0
213,35,1,0,0,0
214,35,1,0,0,0
215,35,1,0,0,0
216,35,1,0,0,0
217,35,1,0,0,0
218,35,1,0,0,0
219,35,1,0,0,0
220,35,1,0,0,0
221,35,1,0,0,0
222,35,1,0,0,0
223,35,1,0,0,0
224,35,1,0,0,0
225,35,1,0,0,0
226,35,1,0,0,0
227,35,1,0,0,0
228,35,1,0,0,0
229,35,1,0,0,0
230,35,1,0,0,0
231,35,1,0,0,0
232,35,1,0,0,0
233,35,1,0,0,0
234,35,1,0,0,0
235,35,1,0,0,0
236,35,1,0,0,0
237,35,1,0,0,0
238,35,1,0,0,0
239,35,1,0,0,0
240,35,1,0,0,0
241,35,1,0,0,0
242,35,1,0,0,0
243,35,1,0,0,0
244,35,1,0,0,0
245,35,1,0,0,0
246,35,1,0,0,0
247,35,1,0,0,0
248,35,1,0,0,0
249,35,1,0,0,0
250,35,1,0,0,0
251,35,1,0,0,0
252,35,1,0,0,0
253,35,1,0,0,0
254,35,1,0,0,0
255,35,1,0,0,0
256,35,1,0,0,0
257,35,1,0,0,0
258,35,1,0,0,0
259,35,1,0,0,0
260,35,1,0,0,0
261,35,1,0,0,0
262,35,1,0,0,0
263,35,1,0,0,0
264,35,1,0,0,0
265,35,1,0,0,0
266,35,1,0,0,0
267,35,1,0,0,0
268,35,1,0,0,0
269,35,1,0,0,0
270,35,1,0,0,0
271,35,1,0,0,0
272,35,3,0,0,0
273,35,3,0,0,0
274,35,3,0,0,0
275,35,3,0,0,0
276,35,3,0,0,0
277,35,3,0,0,0
278,35,3,0,0,0
279,35,3,0,0,0
280,35,3,0,0,0
281,35,3,0,0,0
282,35,3,0,0,0
283,35,3,0,0,0
284,35,3,0,0,0
285,35,3,0,0,0
286,35,3,0,0,0
287,35,3,0,0,0
288,35,3,0,0,0
289,35,3,0,0,0
290,35,3,0,0,0
291,35,3,0,0,0
292,35,3,0,0,0
293,35,3,0,0,0
294,35,3,0,0,0
295,35,3,0,0,0
296,35,3,0,0,0
297,35,3,0,0,0
298,35,3,0,0,0
299,35,3,0,0,0
300,35,3,0,0,0
301,35,3,0,0,0
302,35,3,0,0,0
303,35,3,0,0,0
304,35,3,0,0,0
305,35,3,0,0,0
306,35,3,0,0,0
307,35,3,0,0,0
308,35,3,0,0,0
309,35,3,0,0,0
310,35,3,0,0,0
311,35,3,0,0,0
312,35,3,0,0,0
313,35,3,0,0,0
314,35,3,0,0,0
315,35,3,0,0,0
316,35,3,0,0,0
317,35,3,0,0,0
318,35,3,0,0,0
319,35,3,0,0,0
320,35,3,0,0,0
321,35,3,0,0,0
322,35,3,0,0,0
323,35,3,0,0,0
324,35,3,0,0,0
325,35,3,0,0,0
326,35,3,0,0,0
327,35,3,0,0,0
328,35,3,0,0,0
329,35,3,0,0,0
330,35,3,0,0,0
331,35,3,0,0,0
332,35,3,0,0,0
333,35,3,0,0,0
334,35,3,0,0,0
335,35,3,0,0,0
336,35,3,0,0,0
337,35,3,0,0,0
338,35,3,0,0,0
339,35,3,0,0,0
340,35,3,0,0,0
341,35,3,0,0,0
342,35,3,0,0,0
343,35,3,0,0,0
344,35,3,0,0,0
345,35,3,0,0,0
346,35,3,0,0,0
347,35,3,0,0,0
348,35,3,0,0,0
349,35,3,0,0,0
350,35,3,0,0,0
351,35,3,0,0,0
352,35,3,0,0,0
353,35,3,0,0,0
354,35,3,0,0,0
355,35,3,0,0,0
356,35,3,0,0,0
357,35,3,0,0,0
358,35,3,0,0,0
359,35,3,0,0,0
360,35,3,0,0,0
361,35,3,0,0,0
362,35,3,0,0,0
363,35,3,0,0,0
364,35,3,0,0,0
365,35,8,1,0,0
366,35,8,1,0,0
367,35,8,1,0,0
368,35,8,1,0,0
369,35,8,1,0,0
370,35,8,1,0,0
371,35,8,1,0,0
372,35,8,1,0,0
373,35,8,1,0,0
374,35,8,1,0,0
375,35,8,1,0,0
376,35,8,1,0,0
377,35,8,1,0,0
378,35,8,1,0,0
379,35,8,1,0,0
380,35,8,1,0,0
381,35,8,1,0,0
382,35,8,1,0,0
383,35,8,1,0,0
384,35,8,1,0,0
385,35,8,1,0,0
386,35,8,1,0,0
387,35,8,1,0,0
